name,State,frequency,state_percentage
Abagail,NH,5,0.00048
Abagail,NJ,15,0.00016
Abagail,NV,5,0.00046
Abagail,NY,205,0.0008
Abagail,OH,335,0.00218
Abagail,OK,73,0.00162
Abagail,OR,11,0.00037
Abagail,PA,302,0.00169
Abagail,SC,46,0.00095
Abagail,TN,161,0.00228
Abagail,TX,302,0.0012
Abagail,UT,39,0.00144
Abagail,VA,86,0.00114
Abagail,WA,55,0.00103
Abagail,WI,112,0.00169
Abagail,WV,98,0.00315
Abagayle,TX,5,2e-05
Abaigeal,IL,5,3e-05
Abanoub,CA,5,2e-05
Abanoub,NJ,11,0.00012
Abayomi,NY,6,2e-05
Abba,NY,29,0.00011
Abbagail,AR,5,0.00014
Abbagail,CA,7,2e-05
Abbagail,FL,5,4e-05
Abbagail,IN,5,6e-05
Abbagail,KY,6,0.0001
Abbagail,MO,5,7e-05
Abbagail,NC,5,5e-05
Abbagail,OH,26,0.00017
Abbagail,TN,6,9e-05
Abbas,AZ,10,0.00025
Abbas,CA,140,0.00042
Abbas,IL,30,0.00018
Abbas,MI,347,0.00276
Abbas,NJ,6,7e-05
Abbas,NY,118,0.00046
Abbas,OH,5,3e-05
Abbas,PA,5,3e-05
Abbas,TX,106,0.00042
Abbas,VA,35,0.00047
Abbe,CA,18,5e-05
Abbe,IL,8,5e-05
Abbe,NJ,21,0.00023
Abbe,NY,266,0.00104
Abbe,OH,6,4e-05
Abbe,PA,46,0.00026
Abbe,TX,5,2e-05
Abbey,AL,304,0.00498
Abbey,AR,121,0.00336
Abbey,AZ,188,0.00466
Abbey,CA,948,0.00286
Abbey,CO,257,0.00649
Abbey,CT,100,0.00274
Abbey,FL,573,0.00509
Abbey,GA,497,0.00536
Abbey,IA,368,0.00836
Abbey,ID,35,0.00268
Abbey,IL,907,0.00553
Abbey,IN,474,0.00603
Abbey,KS,209,0.00596
Abbey,KY,184,0.00318
Abbey,LA,257,0.00427
Abbey,MA,294,0.0036
Abbey,MD,126,0.00252
Abbey,ME,15,0.00102
Abbey,MI,751,0.00597
Abbey,MN,504,0.00824
Abbey,MO,499,0.00674
Abbey,MS,134,0.00317
Abbey,MT,27,0.00267
Abbey,NC,499,0.00525
Abbey,ND,32,0.00282
Abbey,NE,160,0.00656
Abbey,NH,31,0.00297
Abbey,NJ,162,0.00177
Abbey,NM,10,0.00056
Abbey,NV,10,0.00092
Abbey,NY,743,0.00289
Abbey,OH,1219,0.00793
Abbey,OK,223,0.00494
Abbey,OR,53,0.00176
Abbey,PA,861,0.00483
Abbey,SC,100,0.00208
Abbey,SD,20,0.00178
Abbey,TN,416,0.0059
Abbey,TX,1089,0.00432
Abbey,UT,325,0.01198
Abbey,VA,284,0.00377
Abbey,WA,168,0.00314
Abbey,WI,539,0.00815
Abbey,WV,39,0.00126
Abbi,AL,5,8e-05
Abbi,AR,11,0.00031
Abbi,GA,8,9e-05
Abbi,IA,11,0.00025
Abbi,IL,29,0.00018
Abbi,IN,25,0.00032
Abbi,LA,18,0.0003
Abbi,MN,5,8e-05
Abbi,MO,32,0.00043
Abbi,OH,44,0.00029
Abbi,PA,21,0.00012
Abbi,TN,5,7e-05
Abbi,TX,70,0.00028
Abbi,UT,12,0.00044
Abbie,AL,699,0.01145
Abbie,AR,243,0.00675
Abbie,AZ,155,0.00385
Abbie,CA,928,0.0028
Abbie,CO,122,0.00308
Abbie,CT,12,0.00033
Abbie,FL,519,0.00461
Abbie,GA,724,0.00781
Abbie,HI,12,0.00117
Abbie,IA,384,0.00872
Abbie,ID,61,0.00467
Abbie,IL,559,0.00341
Abbie,IN,350,0.00445
Abbie,KS,150,0.00428
Abbie,KY,200,0.00346
Abbie,LA,494,0.00822
Abbie,MA,167,0.00205
Abbie,MD,31,0.00062
Abbie,ME,88,0.006
Abbie,MI,491,0.00391
Abbie,MN,390,0.00638
Abbie,MO,422,0.0057
Abbie,MS,306,0.00725
Abbie,NC,445,0.00468
Abbie,ND,17,0.0015
Abbie,NE,234,0.00959
Abbie,NH,16,0.00153
Abbie,NJ,54,0.00059
Abbie,NV,23,0.00211
Abbie,NY,641,0.0025
Abbie,OH,696,0.00453
Abbie,OK,295,0.00653
Abbie,OR,55,0.00183
Abbie,PA,567,0.00318
Abbie,SC,185,0.00384
Abbie,SD,61,0.00543
Abbie,TN,457,0.00648
Abbie,TX,1339,0.00531
Abbie,UT,390,0.01438
Abbie,VA,168,0.00223
Abbie,WA,138,0.00258
Abbie,WI,317,0.00479
Abbie,WV,33,0.00106
Abbiegail,TX,5,2e-05
Abbigail,AL,234,0.00383
Abbigail,AR,213,0.00592
Abbigail,AZ,204,0.00506
Abbigail,CA,654,0.00198
Abbigail,CO,140,0.00353
Abbigail,CT,7,0.00019
Abbigail,FL,461,0.00409
Abbigail,GA,453,0.00489
Abbigail,IA,210,0.00477
Abbigail,ID,66,0.00505
Abbigail,IL,429,0.00262
Abbigail,IN,450,0.00572
Abbigail,KS,122,0.00348
Abbigail,KY,330,0.00571
Abbigail,LA,210,0.00349
Abbigail,MA,40,0.00049
Abbigail,MD,42,0.00084
Abbigail,ME,38,0.00259
Abbigail,MI,486,0.00387
Abbigail,MN,274,0.00448
Abbigail,MO,437,0.0059
Abbigail,MS,123,0.00291
Abbigail,MT,19,0.00188
Abbigail,NC,314,0.00331
Abbigail,ND,12,0.00106
Abbigail,NE,90,0.00369
Abbigail,NJ,34,0.00037
Abbigail,NM,5,0.00028
Abbigail,NV,10,0.00092
Abbigail,NY,293,0.00114
Abbigail,OH,703,0.00457
Abbigail,OK,254,0.00562
Abbigail,OR,156,0.00519
Abbigail,PA,322,0.00181
Abbigail,RI,5,0.00041
Abbigail,SC,194,0.00403
Abbigail,SD,19,0.00169
Abbigail,TN,403,0.00571
Abbigail,TX,753,0.00299
Abbigail,UT,186,0.00686
Abbigail,VA,186,0.00247
Abbigail,WA,237,0.00444
Abbigail,WI,281,0.00425
Abbigail,WV,134,0.00431
Abbigale,CA,102,0.00031
Abbigale,FL,58,0.00051
Abbigale,GA,36,0.00039
Abbigale,IA,5,0.00011
Abbigale,IL,40,0.00024
Abbigale,IN,30,0.00038
Abbigale,KS,6,0.00017
Abbigale,KY,21,0.00036
Abbigale,MI,59,0.00047
Abbigale,MN,10,0.00016
Abbigale,MO,61,0.00082
Abbigale,MS,5,0.00012
Abbigale,NC,10,0.00011
Abbigale,NJ,5,5e-05
Abbigale,NY,6,2e-05
Abbigale,OH,84,0.00055
Abbigale,OK,10,0.00022
Abbigale,OR,5,0.00017
Abbigale,PA,5,3e-05
Abbigale,SC,6,0.00012
Abbigale,TN,28,0.0004
Abbigale,TX,97,0.00038
Abbigale,UT,5,0.00018
Abbigale,VA,5,7e-05
Abbigale,WA,10,0.00019
Abbigale,WI,6,9e-05
Abbigayle,AL,5,8e-05
Abbigayle,CA,12,4e-05
Abbigayle,FL,10,9e-05
Abbigayle,GA,5,5e-05
Abbigayle,IA,5,0.00011
Abbigayle,IL,11,7e-05
Abbigayle,IN,17,0.00022
Abbigayle,KY,10,0.00017
Abbigayle,MI,18,0.00014
Abbigayle,MN,5,8e-05
Abbigayle,MO,5,7e-05
Abbigayle,OH,43,0.00028
Abbigayle,OK,11,0.00024
Abbigayle,TN,5,7e-05
Abbigayle,TX,38,0.00015
Abbigayle,WA,12,0.00022
Abbott,CA,10,3e-05
Abbott,GA,5,5e-05
Abbott,IN,5,6e-05
Abbott,LA,5,8e-05
Abbott,MA,17,0.00021
Abbott,MI,5,4e-05
Abbott,NY,12,5e-05
Abbott,OH,5,3e-05
Abbott,TX,65,0.00026
Abby,AK,26,0.00564
Abby,AL,1411,0.02312
Abby,AR,875,0.02431
Abby,AZ,686,0.01702
Abby,CA,3753,0.01134
Abby,CO,829,0.02093
Abby,CT,483,0.01326
Abby,DC,15,0.001
Abby,DE,25,0.00368
Abby,FL,2005,0.0178
Abby,GA,1904,0.02053
Abby,HI,5,0.00049
Abby,IA,1687,0.03831
Abby,ID,383,0.02932
Abby,IL,2758,0.01683
Abby,IN,1825,0.0232
Abby,KS,1050,0.02996
Abby,KY,1084,0.01876
Abby,LA,1378,0.02292
Abby,MA,824,0.0101
Abby,MD,630,0.01259
Abby,ME,297,0.02026
Abby,MI,1830,0.01456
Abby,MN,2310,0.03776
Abby,MO,1740,0.0235
Abby,MS,714,0.01691
Abby,MT,170,0.01679
Abby,NC,1788,0.01882
Abby,ND,379,0.03345
Abby,NE,760,0.03114
Abby,NH,186,0.01782
Abby,NJ,971,0.01059
Abby,NM,120,0.00672
Abby,NV,175,0.01603
Abby,NY,3028,0.0118
Abby,OH,3215,0.0209
Abby,OK,987,0.02185
Abby,OR,485,0.01613
Abby,PA,2672,0.01498
Abby,RI,110,0.00904
Abby,SC,707,0.01467
Abby,SD,469,0.04173
Abby,TN,1812,0.02569
Abby,TX,4405,0.01747
Abby,UT,1071,0.03948
Abby,VA,966,0.01284
Abby,VT,31,0.0054
Abby,WA,864,0.01617
Abby,WI,1883,0.02848
Abby,WV,388,0.01249
Abby,WY,99,0.022
Abbye,TX,5,2e-05
Abbygail,AL,31,0.00051
Abbygail,AR,44,0.00122
Abbygail,AZ,50,0.00124
Abbygail,CA,471,0.00142
Abbygail,FL,123,0.00109
Abbygail,GA,109,0.00118
Abbygail,IL,61,0.00037
Abbygail,IN,35,0.00044
Abbygail,KY,60,0.00104
Abbygail,LA,53,0.00088
Abbygail,MI,52,0.00041
Abbygail,MN,26,0.00043
Abbygail,MO,63,0.00085
Abbygail,MS,24,0.00057
Abbygail,NC,67,0.00071
Abbygail,NJ,5,5e-05
Abbygail,NY,64,0.00025
Abbygail,OH,77,0.0005
Abbygail,OK,32,0.00071
Abbygail,OR,13,0.00043
Abbygail,PA,27,0.00015
Abbygail,SC,39,0.00081
Abbygail,TN,78,0.00111
Abbygail,TX,405,0.00161
Abbygail,UT,25,0.00092
Abbygail,WA,27,0.00051
Abbygale,CA,22,7e-05
Abbygale,KY,6,0.0001
Abbygale,NY,5,2e-05
Abbygale,OK,5,0.00011
Abbygale,TX,68,0.00027
Abbygale,WI,6,9e-05
Abbygayle,CA,5,2e-05
Abbygayle,TX,13,5e-05
Abcde,HI,5,0.00049
Abcde,TX,226,0.0009
Abdalla,MN,6,0.0001
Abdallah,CA,51,0.00015
Abdallah,FL,15,0.00013
Abdallah,IL,77,0.00047
Abdallah,LA,5,8e-05
Abdallah,MI,24,0.00019
Abdallah,MN,21,0.00034
Abdallah,NJ,18,0.0002
Abdallah,NY,114,0.00044
Abdallah,OH,73,0.00047
Abdallah,PA,5,3e-05
Abdallah,TX,51,0.0002
Abdel,AZ,10,0.00025
Abdel,CA,25,8e-05
Abdel,FL,23,0.0002
Abdel,NY,10,4e-05
Abdel,TX,45,0.00018
Abdelrahman,CA,11,3e-05
Abdelrahman,FL,11,0.0001
Abdelrahman,IL,10,6e-05
Abdelrahman,NJ,16,0.00017
Abdelrahman,NY,30,0.00012
Abdi,CA,6,2e-05
Abdi,TX,10,4e-05
Abdias,CA,53,0.00016
Abdias,FL,49,0.00044
Abdias,GA,5,5e-05
Abdias,TX,83,0.00033
Abdiaziz,MN,37,0.0006
Abdiel,AL,19,0.00031
Abdiel,AR,5,0.00014
Abdiel,AZ,265,0.00657
Abdiel,CA,1050,0.00317
Abdiel,CO,117,0.00295
Abdiel,CT,55,0.00151
Abdiel,DC,7,0.00047
Abdiel,FL,530,0.00471
Abdiel,GA,187,0.00202
Abdiel,IL,155,0.00095
Abdiel,IN,42,0.00053
Abdiel,KS,11,0.00031
Abdiel,KY,10,0.00017
Abdiel,LA,28,0.00047
Abdiel,MA,157,0.00192
Abdiel,MD,86,0.00172
Abdiel,MI,6,5e-05
Abdiel,MN,10,0.00016
Abdiel,MO,5,7e-05
Abdiel,MS,5,0.00012
Abdiel,NC,166,0.00175
Abdiel,NE,5,0.0002
Abdiel,NJ,277,0.00302
Abdiel,NM,56,0.00313
Abdiel,NV,10,0.00092
Abdiel,NY,501,0.00195
Abdiel,OH,38,0.00025
Abdiel,OK,25,0.00055
Abdiel,OR,30,0.001
Abdiel,PA,200,0.00112
Abdiel,RI,12,0.00099
Abdiel,SC,12,0.00025
Abdiel,TN,73,0.00103
Abdiel,TX,1559,0.00618
Abdiel,UT,5,0.00018
Abdiel,VA,87,0.00116
Abdiel,WA,67,0.00125
Abdiel,WI,26,0.00039
Abdifatah,MN,33,0.00054
Abdihafid,MN,5,8e-05
Abdikadir,OH,6,4e-05
Abdimalik,MN,67,0.0011
Abdimalik,OH,5,3e-05
Abdinasir,MN,20,0.00033
Abdiqani,MN,5,8e-05
Abdirahim,MN,5,8e-05
Abdirahman,AZ,11,0.00027
Abdirahman,CA,38,0.00011
Abdirahman,CO,11,0.00028
Abdirahman,GA,5,5e-05
Abdirahman,IA,6,0.00014
Abdirahman,MA,6,7e-05
Abdirahman,MN,977,0.01597
Abdirahman,MO,5,7e-05
Abdirahman,NY,5,2e-05
Abdirahman,OH,241,0.00157
Abdirahman,TN,16,0.00023
Abdirahman,WA,91,0.0017
Abdirizak,MN,22,0.00036
Abdishakur,MN,5,8e-05
Abdo,NY,5,2e-05
Abdon,CA,11,3e-05
Abdon,TX,17,7e-05
Abdou,NY,38,0.00015
Abdoul,NY,216,0.00084
Abdoul,OH,5,3e-05
Abdoulaye,GA,5,5e-05
Abdoulaye,NY,378,0.00147
Abdoulaye,OH,36,0.00023
Abdoulaye,PA,21,0.00012
Abdoulie,NY,10,4e-05
Abdul,AL,10,0.00016
Abdul,CA,510,0.00154
Abdul,CT,12,0.00033
Abdul,DC,47,0.00315
Abdul,FL,144,0.00128
Abdul,GA,99,0.00107
Abdul,IL,195,0.00119
Abdul,LA,17,0.00028
Abdul,MA,16,0.0002
Abdul,MD,243,0.00486
Abdul,MI,134,0.00107
Abdul,MO,7,9e-05
Abdul,NC,39,0.00041
Abdul,NJ,576,0.00628
Abdul,NY,1348,0.00525
Abdul,OH,76,0.00049
Abdul,PA,472,0.00265
Abdul,SC,10,0.00021
Abdul,TN,10,0.00014
Abdul,TX,259,0.00103
Abdul,VA,230,0.00306
Abdul,WA,6,0.00011
Abdul,WI,5,8e-05
Abdulahad,IL,5,3e-05
Abdulahi,CA,5,2e-05
Abdulahi,MN,182,0.00298
Abdulahi,OH,15,0.0001
Abdulahi,WA,12,0.00022
Abdulai,NY,5,2e-05
Abdulaziz,AZ,7,0.00017
Abdulaziz,CA,117,0.00035
Abdulaziz,FL,27,0.00024
Abdulaziz,IN,11,0.00014
Abdulaziz,MD,6,0.00012
Abdulaziz,MI,34,0.00027
Abdulaziz,MO,6,8e-05
Abdulaziz,NJ,5,5e-05
Abdulaziz,NY,97,0.00038
Abdulaziz,OH,52,0.00034
Abdulaziz,OR,5,0.00017
Abdulaziz,PA,33,0.00019
Abdulaziz,TX,69,0.00027
Abdulaziz,VA,33,0.00044
Abdulaziz,WA,5,9e-05
Abdulla,MI,5,4e-05
Abdulla,NY,33,0.00013
Abdullah,AL,17,0.00028
Abdullah,AZ,33,0.00082
Abdullah,CA,854,0.00258
Abdullah,CO,42,0.00106
Abdullah,CT,55,0.00151
Abdullah,FL,289,0.00257
Abdullah,GA,170,0.00183
Abdullah,IL,541,0.0033
Abdullah,IN,28,0.00036
Abdullah,KS,7,0.0002
Abdullah,KY,6,0.0001
Abdullah,LA,24,0.0004
Abdullah,MA,103,0.00126
Abdullah,MD,209,0.00418
Abdullah,MI,503,0.004
Abdullah,MN,81,0.00132
Abdullah,MO,67,0.00091
Abdullah,NC,116,0.00122
Abdullah,NJ,494,0.00539
Abdullah,NY,1400,0.00545
Abdullah,OH,309,0.00201
Abdullah,OK,6,0.00013
Abdullah,OR,11,0.00037
Abdullah,PA,393,0.0022
Abdullah,SC,5,0.0001
Abdullah,TN,36,0.00051
Abdullah,TX,722,0.00286
Abdullah,UT,5,0.00018
Abdullah,VA,368,0.00489
Abdullah,WA,134,0.00251
Abdullah,WI,12,0.00018
Abdullah,WV,5,0.00016
Abdullahi,CA,26,8e-05
Abdullahi,CO,10,0.00025
Abdullahi,MA,5,6e-05
Abdullahi,ME,6,0.00041
Abdullahi,MN,682,0.01115
Abdullahi,MO,11,0.00015
Abdullahi,NE,5,0.0002
Abdullahi,NY,6,2e-05
Abdullahi,OH,213,0.00138
Abdullahi,TN,10,0.00014
Abdullahi,WA,113,0.00211
Abdulloh,NY,117,0.00046
Abdulloh,OH,14,9e-05
Abdulloh,PA,18,0.0001
Abdulmalik,IL,5,3e-05
Abdulmalik,NY,5,2e-05
Abdulmalik,PA,5,3e-05
Abdulmalik,TX,11,4e-05
Abdulmalik,WA,5,9e-05
Abdulrahman,CA,295,0.00089
Abdulrahman,FL,39,0.00035
Abdulrahman,GA,15,0.00016
Abdulrahman,IL,118,0.00072
Abdulrahman,MA,10,0.00012
Abdulrahman,MD,29,0.00058
Abdulrahman,MI,165,0.00131
Abdulrahman,MN,69,0.00113
Abdulrahman,MO,5,7e-05
Abdulrahman,NJ,28,0.00031
Abdulrahman,NY,251,0.00098
Abdulrahman,OH,73,0.00047
Abdulrahman,PA,25,0.00014
Abdulrahman,TN,11,0.00016
Abdulrahman,TX,208,0.00082
Abdulrahman,VA,65,0.00086
Abdulrahman,WA,19,0.00036
Abdulwahab,TX,5,2e-05
Abdur,NY,24,9e-05
Abdur,PA,10,6e-05
Abdurahman,MN,17,0.00028
Abdurahman,NY,5,2e-05
Abdurahman,OH,6,4e-05
Abdurrahman,CA,36,0.00011
Abdurrahman,IL,27,0.00016
Abdurrahman,NY,74,0.00029
Abdurrahman,PA,23,0.00013
Abdurrahman,TX,40,0.00016
Abdurrahman,VA,5,7e-05
Abe,AL,185,0.00303
Abe,AR,5,0.00014
Abe,CA,118,0.00036
Abe,CO,10,0.00025
Abe,FL,23,0.0002
Abe,GA,127,0.00137
Abe,IA,28,0.00064
Abe,IL,221,0.00135
Abe,IN,11,0.00014
Abe,KS,15,0.00043
Abe,KY,36,0.00062
Abe,LA,170,0.00283
Abe,MA,5,6e-05
Abe,MI,36,0.00029
Abe,MN,23,0.00038
Abe,MO,23,0.00031
Abe,MS,182,0.00431
Abe,NC,16,0.00017
Abe,NJ,235,0.00256
Abe,NM,6,0.00034
Abe,NY,1780,0.00693
Abe,OH,253,0.00165
Abe,OK,5,0.00011
Abe,PA,268,0.0015
Abe,SC,28,0.00058
Abe,TN,70,0.00099
Abe,TX,270,0.00107
Abe,VA,11,0.00015
Abe,WV,5,0.00016
Abeeha,IL,6,4e-05
Abeeha,NY,45,0.00018
Abeeha,TX,7,3e-05
Abeeha,VA,5,7e-05
Abeer,CA,25,8e-05
Abeer,MI,12,0.0001
Abeer,NJ,8,9e-05
Abeer,NY,10,4e-05
Abegail,CA,26,8e-05
Abegail,TX,11,4e-05
Abel,AK,64,0.01387
Abel,AL,412,0.00675
Abel,AR,442,0.01228
Abel,AZ,2262,0.05611
Abel,CA,14341,0.04332
Abel,CO,1199,0.03027
Abel,CT,183,0.00502
Abel,DC,40,0.00268
Abel,DE,37,0.00545
Abel,FL,2002,0.01777
Abel,GA,1144,0.01234
Abel,HI,108,0.01056
Abel,IA,476,0.01081
Abel,ID,224,0.01715
Abel,IL,2323,0.01417
Abel,IN,932,0.01185
Abel,KS,529,0.01509
Abel,KY,594,0.01028
Abel,LA,509,0.00846
Abel,MA,507,0.00621
Abel,MD,475,0.00949
Abel,ME,205,0.01398
Abel,MI,1179,0.00938
Abel,MN,641,0.01048
Abel,MO,797,0.01077
Abel,MS,240,0.00568
Abel,MT,106,0.01047
Abel,NC,1283,0.01351
Abel,ND,116,0.01024
Abel,NE,289,0.01184
Abel,NH,145,0.01389
Abel,NJ,590,0.00644
Abel,NM,1149,0.06432
Abel,NV,602,0.05513
Abel,NY,2040,0.00795
Abel,OH,1137,0.00739
Abel,OK,635,0.01406
Abel,OR,670,0.02228
Abel,PA,953,0.00534
Abel,RI,48,0.00394
Abel,SC,398,0.00826
Abel,SD,132,0.01175
Abel,TN,940,0.01333
Abel,TX,14180,0.05624
Abel,UT,317,0.01169
Abel,VA,768,0.01021
Abel,VT,36,0.00627
Abel,WA,1148,0.02148
Abel,WI,655,0.00991
Abel,WV,283,0.00911
Abel,WY,69,0.01533
Abelardo,AZ,150,0.00372
Abelardo,CA,1005,0.00304
Abelardo,FL,16,0.00014
Abelardo,IL,39,0.00024
Abelardo,NY,27,0.00011
Abelardo,TX,2132,0.00846
Abelardo,WA,5,9e-05
Abelina,CA,30,9e-05
Abelina,TX,78,0.00031
Abelino,CA,57,0.00017
Abelino,NM,10,0.00056
Abelino,TX,199,0.00079
Abella,AZ,5,0.00012
Abella,CA,164,0.0005
Abella,FL,52,0.00046
Abella,GA,11,0.00012
Abella,IL,10,6e-05
Abella,MI,11,9e-05
Abella,MN,5,8e-05
Abella,NC,5,5e-05
Abella,NY,19,7e-05
Abella,OK,5,0.00011
Abella,TX,86,0.00034
Abella,VA,5,7e-05
Abena,MD,6,0.00012
Abena,NY,74,0.00029
Abena,VA,5,7e-05
Abenezer,VA,5,7e-05
Abeni,TX,20,8e-05
Aberdeen,CA,11,3e-05
Aberdeen,TX,5,2e-05
Abhay,CA,152,0.00046
Abhay,FL,5,4e-05
Abhay,IL,11,7e-05
Abhay,NC,5,5e-05
Abhay,NJ,23,0.00025
Abhay,NY,10,4e-05
Abhay,TX,51,0.0002
Abhay,VA,8,0.00011
Abhay,WA,16,0.0003
Abhi,CA,6,2e-05
Abhijot,CA,5,2e-05
Abhimanyu,CA,10,3e-05
Abhinav,CA,372,0.00112
Abhinav,FL,11,0.0001
Abhinav,GA,18,0.00019
Abhinav,IL,69,0.00042
Abhinav,MA,11,0.00013
Abhinav,MD,18,0.00036
Abhinav,MI,56,0.00045
Abhinav,MN,6,0.0001
Abhinav,NC,5,5e-05
Abhinav,NJ,151,0.00165
Abhinav,NY,27,0.00011
Abhinav,OH,5,3e-05
Abhinav,PA,22,0.00012
Abhinav,TX,162,0.00064
Abhinav,VA,56,0.00074
Abhinav,WA,16,0.0003
Abhiram,CA,210,0.00063
Abhiram,IL,29,0.00018
Abhiram,MA,10,0.00012
Abhiram,MI,6,5e-05
Abhiram,NJ,87,0.00095
Abhiram,NY,6,2e-05
Abhiram,PA,5,3e-05
Abhiram,TX,125,0.0005
Abhiram,VA,43,0.00057
Abhishek,CA,98,0.0003
Abhishek,IL,14,9e-05
Abhishek,NJ,47,0.00051
Abhishek,NY,41,0.00016
Abhishek,TX,13,5e-05
Abi,CA,5,2e-05
Abi,TX,16,6e-05
Abid,NY,37,0.00014
Abie,NM,17,0.00095
Abie,NY,39,0.00015
Abiel,CA,172,0.00052
Abiel,FL,54,0.00048
Abiel,NE,5,0.0002
Abiel,NJ,15,0.00016
Abiel,NY,57,0.00022
Abiel,TN,8,0.00011
Abiel,TX,367,0.00146
Abigael,CA,108,0.00033
Abigael,FL,132,0.00117
Abigael,GA,5,5e-05
Abigael,IL,41,0.00025
Abigael,MA,30,0.00037
Abigael,NJ,7,8e-05
Abigael,NY,83,0.00032
Abigael,OH,13,8e-05
Abigael,PA,22,0.00012
Abigael,TX,99,0.00039
Abigael,VA,5,7e-05
Abigael,WA,6,0.00011
Abigaelle,FL,137,0.00122
Abigaelle,NJ,11,0.00012
Abigaelle,NY,5,2e-05
Abigail,AK,953,0.20655
Abigail,AL,5204,0.08526
Abigail,AR,3507,0.09742
Abigail,AZ,7073,0.17546
Abigail,CA,41550,0.12551
Abigail,CO,6691,0.16893
Abigail,CT,4966,0.1363
Abigail,DC,1057,0.07079
Abigail,DE,1215,0.17908
Abigail,FL,18312,0.16258
Abigail,GA,11987,0.12927
Abigail,HI,848,0.08289
Abigail,IA,4849,0.1101
Abigail,ID,2236,0.17118
Abigail,IL,18039,0.11006
Abigail,IN,11352,0.14431
Abigail,KS,4592,0.13101
Abigail,KY,6458,0.11177
Abigail,LA,4699,0.07814
Abigail,MA,10936,0.13398
Abigail,MD,7367,0.14725
Abigail,ME,2471,0.16857
Abigail,MI,13100,0.1042
Abigail,MN,8415,0.13757
Abigail,MO,9646,0.1303
Abigail,MS,2358,0.05584
Abigail,MT,1149,0.11347
Abigail,NC,12299,0.12948
Abigail,ND,1089,0.09611
Abigail,NE,2608,0.10686
Abigail,NH,2487,0.23827
Abigail,NJ,10197,0.11124
Abigail,NM,1926,0.10781
Abigail,NV,2383,0.21822
Abigail,NY,22298,0.08687
Abigail,OH,18601,0.12095
Abigail,OK,4771,0.1056
Abigail,OR,4843,0.16102
Abigail,PA,18061,0.10126
Abigail,RI,1534,0.12606
Abigail,SC,4997,0.1037
Abigail,SD,1087,0.09672
Abigail,TN,9342,0.13244
Abigail,TX,37943,0.15048
Abigail,UT,5224,0.19257
Abigail,VA,11398,0.1515
Abigail,VT,1023,0.17824
Abigail,WA,8380,0.15683
Abigail,WI,8199,0.12402
Abigail,WV,2816,0.09065
Abigail,WY,611,0.13576
Abigaile,TX,16,6e-05
Abigal,CA,6,2e-05
Abigal,NY,13,5e-05
Abigal,PA,5,3e-05
Abigal,TX,15,6e-05
Abigale,AL,37,0.00061
Abigale,AR,42,0.00117
Abigale,AZ,59,0.00146
Abigale,CA,388,0.00117
Abigale,CO,66,0.00167
Abigale,CT,11,0.0003
Abigale,FL,236,0.0021
Abigale,GA,140,0.00151
Abigale,IA,20,0.00045
Abigale,ID,20,0.00153
Abigale,IL,162,0.00099
Abigale,IN,131,0.00167
Abigale,KS,40,0.00114
Abigale,KY,93,0.00161
Abigale,LA,30,0.0005
Abigale,MA,71,0.00087
Abigale,MD,17,0.00034
Abigale,MI,172,0.00137
Abigale,MN,71,0.00116
Abigale,MO,170,0.0023
Abigale,NC,152,0.0016
Abigale,NE,6,0.00025
Abigale,NJ,37,0.0004
Abigale,NV,5,0.00046
Abigale,NY,193,0.00075
Abigale,OH,242,0.00157
Abigale,OK,56,0.00124
Abigale,OR,24,0.0008
Abigale,PA,209,0.00117
Abigale,SC,35,0.00073
Abigale,TN,145,0.00206
Abigale,TX,400,0.00159
Abigale,UT,53,0.00195
Abigale,VA,87,0.00116
Abigale,WA,119,0.00223
Abigale,WI,95,0.00144
Abigale,WV,10,0.00032
Abigale,WY,5,0.00111
Abigayl,CA,5,2e-05
Abigayle,AL,80,0.00131
Abigayle,AR,24,0.00067
Abigayle,AZ,65,0.00161
Abigayle,CA,335,0.00101
Abigayle,CO,82,0.00207
Abigayle,CT,5,0.00014
Abigayle,FL,240,0.00213
Abigayle,GA,160,0.00173
Abigayle,IA,36,0.00082
Abigayle,IL,199,0.00121
Abigayle,IN,172,0.00219
Abigayle,KS,22,0.00063
Abigayle,KY,156,0.0027
Abigayle,LA,66,0.0011
Abigayle,MA,76,0.00093
Abigayle,MD,79,0.00158
Abigayle,ME,22,0.0015
Abigayle,MI,184,0.00146
Abigayle,MN,47,0.00077
Abigayle,MO,168,0.00227
Abigayle,MS,18,0.00043
Abigayle,NC,146,0.00154
Abigayle,NE,5,0.0002
Abigayle,NH,5,0.00048
Abigayle,NJ,49,0.00053
Abigayle,NV,6,0.00055
Abigayle,NY,146,0.00057
Abigayle,OH,233,0.00152
Abigayle,OK,111,0.00246
Abigayle,OR,56,0.00186
Abigayle,PA,234,0.00131
Abigayle,RI,5,0.00041
Abigayle,SC,59,0.00122
Abigayle,TN,152,0.00215
Abigayle,TX,469,0.00186
Abigayle,UT,68,0.00251
Abigayle,VA,122,0.00162
Abigayle,WA,82,0.00153
Abigayle,WI,92,0.00139
Abigayle,WV,13,0.00042
Abigayle,WY,5,0.00111
Abiha,NY,42,0.00016
Abilene,CA,164,0.0005
Abilene,CO,11,0.00028
Abilene,FL,18,0.00016
Abilene,GA,10,0.00011
Abilene,NC,21,0.00022
Abilene,OH,7,5e-05
Abilene,TN,5,7e-05
Abilene,TX,211,0.00084
