sex,year,name,frequency,State,rank,percentage,overall_rank,overall_percentage
F,2010,Ximena,15,NM,131,0.201,313,0.086
F,2011,Ximena,11,NM,175,0.15,398,0.065
F,2012,Ximena,29,NM,52,0.409,142,0.173
F,2013,Ximena,33,NM,41,0.489,118,0.207
F,2014,Ximena,31,NM,44,0.449,128,0.194
F,2015,Ximena,32,NM,39,0.489,116,0.208
F,2016,Ximena,49,NM,11,0.774,54,0.333
F,2017,Ximena,29,NM,37,0.5,112,0.209
F,2017,Xiomara,10,NM,173,0.172,389,0.072
F,2018,Ximena,28,NM,38,0.481,111,0.208
F,2018,Xiomara,7,NM,258,0.12,546,0.052
F,2019,Ximena,34,NM,29,0.603,81,0.257
F,2019,Xiomara,9,NM,187,0.16,430,0.068
F,2020,Ximena,20,NM,63,0.389,160,0.161
F,2020,Xiomara,9,NM,173,0.175,411,0.072
F,2021,Ximena,25,NM,41,0.499,116,0.208
F,2021,Xiomara,19,NM,63,0.38,165,0.158
F,2021,Xyla,6,NM,270,0.12,593,0.05
F,2022,Ximena,22,NM,50,0.444,132,0.19
F,2022,Xiomara,13,NM,111,0.262,263,0.112
F,2023,Ximena,33,NM,16,0.7,54,0.302
F,2023,Xiomara,14,NM,93,0.297,227,0.128
F,2024,Ximena,23,NM,48,0.469,127,0.203
F,2024,Xiomara,11,NM,134,0.224,322,0.097
F,2024,Xochitl,6,NM,265,0.122,575,0.053
M,1963,Xavier,5,NM,327,0.041,702,0.022
M,1964,Xavier,5,NM,324,0.043,692,0.022
M,1974,Xavier,5,NM,301,0.055,639,0.03
M,1975,Xavier,7,NM,244,0.08,505,0.043
M,1976,Xavier,5,NM,313,0.053,653,0.029
M,1977,Xavier,5,NM,307,0.053,649,0.029
M,1978,Xavier,5,NM,313,0.05,658,0.027
M,1982,Xavier,6,NM,301,0.052,631,0.028
M,1983,Xavier,6,NM,306,0.051,621,0.028
M,1984,Xavier,5,NM,333,0.044,730,0.024
M,1985,Xavier,7,NM,271,0.06,562,0.033
M,1986,Xavier,5,NM,339,0.044,722,0.024
M,1987,Xavier,12,NM,194,0.105,367,0.057
M,1988,Xavier,11,NM,200,0.096,379,0.053
M,1989,Xavier,12,NM,199,0.103,373,0.058
M,1990,Xavier,8,NM,268,0.07,518,0.039
M,1991,Xavier,22,NM,119,0.192,220,0.105
M,1992,Xavier,23,NM,125,0.198,228,0.11
M,1993,Xavier,17,NM,148,0.149,286,0.082
M,1994,Xavier,20,NM,141,0.18,257,0.1
M,1995,Xavier,33,NM,87,0.307,155,0.171
M,1996,Xavier,30,NM,95,0.278,172,0.154
M,1997,Xavier,35,NM,80,0.328,136,0.185
M,1998,Xavier,46,NM,59,0.426,99,0.239
M,1999,Xavier,47,NM,65,0.436,98,0.249
M,2000,Xavier,45,NM,67,0.423,101,0.239
M,2001,Xavier,67,NM,45,0.635,59,0.361
M,2002,Xavier,64,NM,42,0.603,60,0.338
M,2003,Xavier,81,NM,28,0.765,37,0.433
M,2003,Xander,18,NM,158,0.17,286,0.096
M,2003,Xzavier,6,NM,327,0.057,683,0.032
M,2004,Xavier,74,NM,38,0.68,47,0.389
M,2004,Xander,13,NM,196,0.119,371,0.068
M,2005,Xavier,83,NM,31,0.761,39,0.432
M,2005,Xander,8,NM,280,0.073,561,0.042
M,2005,Xzavier,5,NM,368,0.046,791,0.026
M,2006,Xavier,94,NM,25,0.827,30,0.475
M,2006,Xander,10,NM,243,0.088,469,0.051
